CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
9365,Male,26,140,4
9366,Male,44,103,40
9367,Male,46,42,61
9368,Female,60,24,58
9369,Female,50,25,98
9370,Female,62,44,84
9371,Female,69,63,17
9372,Male,18,42,30
9373,Female,20,34,92
9374,Female,49,147,24
9375,Female,37,44,95
9376,Female,34,105,96
9377,Male,54,90,38
9378,Male,55,80,59
9379,Male,66,51,63
9380,Female,27,129,93
9381,Female,60,128,64
9382,Male,62,71,71
9383,Female,46,81,52
9384,Female,59,42,54
9385,Male,63,121,15
9386,Male,49,136,56
9387,Female,30,149,70
9388,Female,48,31,54
9389,Female,21,141,81
9390,Male,69,62,97
9391,Male,66,101,61
9392,Male,35,90,44
9393,Male,28,103,1
9394,Female,59,92,63
9395,Male,35,72,59
9396,Male,68,149,3
9397,Female,58,121,13
9398,Female,54,76,11
9399,Female,50,81,61
9400,Male,54,140,12
9401,Female,20,67,82
9402,Female,18,127,80
9403,Male,36,124,33
9404,Male,23,141,41
9405,Female,27,143,4
9406,Male,54,110,88
9407,Female,29,135,100
9408,Female,61,132,47
9409,Male,34,99,46
9410,Female,44,45,54
9411,Male,19,31,71
9412,Male,42,103,9
9413,Male,63,55,83
9414,Female,61,130,93
9415,Male,45,63,70
9416,Male,62,104,36
9417,Female,54,69,58
9418,Female,54,46,86
9419,Female,34,104,86
9420,Female,22,52,38
9421,Male,36,91,43
9422,Male,21,33,67
9423,Male,56,20,25
9424,Female,66,136,78
9425,Female,60,138,5
9426,Male,55,133,18
9427,Female,62,59,28
9428,Female,61,30,30
9429,Male,47,107,100
9430,Male,49,43,70
9431,Female,54,66,95
9432,Female,44,95,18
9433,Female,49,120,25
9434,Male,59,126,34
9435,Male,28,139,72
9436,Male,58,83,92
9437,Male,30,110,71
9438,Male,52,43,63
9439,Female,34,107,98
9440,Female,47,145,25
9441,Female,35,82,65
9442,Male,54,58,59
9443,Male,65,39,66
9444,Male,47,89,98
9445,Female,43,22,96
9446,Male,33,139,63
9447,Male,28,41,12
9448,Female,21,149,44
9449,Male,58,138,54
9450,Female,32,105,26
9451,Male,29,65,54
9452,Male,44,35,86
9453,Female,65,104,31
9454,Female,21,123,97
9455,Female,52,131,22
9456,Female,38,31,48
9457,Female,53,144,8
9458,Female,19,120,80
9459,Male,68,42,28
9460,Male,56,148,78
9461,Female,45,70,68
9462,Male,51,35,24
9463,Female,50,34,83
9464,Male,67,105,25
9465,Female,25,141,47
9466,Male,25,135,17
9467,Male,59,45,100
9468,Male,67,23,66
9469,Male,39,64,91
9470,Male,44,95,8
9471,Female,45,46,62
9472,Female,28,131,37
9473,Female,44,41,5
9474,Male,18,16,46
9475,Female,56,15,4
9476,Male,45,141,59
9477,Male,44,22,70
9478,Male,25,83,29
9479,Female,63,128,8
9480,Male,41,62,48
9481,Female,68,130,74
9482,Female,57,131,99
9483,Male,68,95,61
9484,Male,53,139,53
9485,Female,41,47,74
9486,Female,59,106,64
9487,Female,39,96,16
9488,Female,27,136,76
9489,Female,21,37,25
9490,Female,25,96,79
9491,Male,56,57,64
9492,Female,32,121,78
9493,Female,25,88,60
9494,Female,46,114,70
9495,Female,59,120,100
9496,Male,56,91,67
9497,Male,68,143,27
9498,Female,52,33,17
9499,Female,58,90,89
9500,Female,65,147,35
9501,Male,31,76,69
9502,Male,49,147,62
9503,Male,24,135,94
9504,Male,61,149,82
9505,Male,50,122,84
9506,Male,65,92,27
9507,Female,52,47,44
9508,Male,44,20,81
9509,Male,18,96,63
9510,Female,23,148,98
9511,Male,19,65,56
9512,Female,24,26,8
9513,Male,25,128,57
9514,Female,62,136,76
9515,Female,46,146,61
9516,Female,33,15,99
9517,Female,46,66,3
9518,Female,48,67,47
9519,Male,39,107,14
9520,Male,27,28,45
9521,Female,21,119,79
9522,Female,42,149,39
9523,Female,30,75,67
9524,Male,34,29,24
9525,Female,57,120,62
9526,Female,25,23,2
9527,Female,40,74,69
9528,Female,24,70,68
9529,Male,49,99,100
9530,Female,41,119,2
9531,Female,18,102,62
9532,Male,64,21,11
9533,Female,64,38,17
9534,Female,68,71,12
9535,Male,53,78,83
9536,Male,44,39,77
9537,Male,23,68,83
9538,Female,59,100,84
9539,Female,48,48,21
9540,Male,29,15,56
9541,Male,43,122,31
9542,Male,42,51,31
9543,Female,21,44,69
9544,Female,23,128,40
9545,Male,63,144,2
9546,Female,30,62,11
9547,Male,42,116,52
9548,Female,48,38,24
9549,Female,39,34,48
9550,Female,52,82,62
9551,Female,38,22,95
9552,Male,32,104,2
9553,Female,20,70,90
9554,Female,54,75,17
9555,Male,62,53,60
9556,Female,43,32,55
9557,Male,64,111,49
9558,Male,34,73,75
9559,Female,55,112,55
9560,Female,67,56,42
9561,Male,52,67,77
9562,Male,58,47,90
9563,Male,25,35,94
9564,Female,69,47,20
9565,Male,28,146,72
9566,Male,41,144,64
9567,Male,60,54,84
9568,Female,25,64,75
9569,Male,47,77,28
9570,Female,18,124,75
9571,Female,51,108,73
9572,Male,37,78,36
9573,Female,53,99,27
9574,Male,51,128,6
9575,Female,51,130,28
9576,Female,30,51,13
9577,Male,69,86,87
9578,Male,23,47,47
9579,Male,53,31,11
9580,Female,42,129,85
9581,Female,44,38,39
9582,Male,64,44,24
9583,Male,48,79,75
9584,Female,20,140,45
9585,Female,45,95,90
9586,Female,21,42,48
9587,Male,34,27,42
9588,Female,55,98,84
9589,Male,51,149,59
9590,Female,37,77,29
9591,Female,30,40,68
9592,Male,64,131,82
9593,Male,22,52,46
9594,Male,41,68,58
9595,Female,68,59,12
9596,Female,55,126,32
9597,Female,34,90,95
9598,Male,48,72,8
9599,Female,45,93,89
9600,Male,18,140,11
9601,Male,19,104,26
9602,Male,50,75,41
9603,Female,57,134,60
9604,Female,46,25,19
9605,Male,21,29,48
9606,Female,35,18,17
9607,Male,41,103,63
9608,Male,49,60,10
9609,Female,26,45,34
9610,Male,64,87,93
9611,Male,33,62,51
9612,Female,38,145,45
9613,Male,47,18,28
9614,Male,20,33,18
9615,Male,50,129,96
9616,Male,48,39,36
9617,Male,62,146,5
9618,Male,31,67,82
9619,Male,23,19,80
9620,Female,22,64,3
9621,Female,46,73,6
9622,Male,54,107,97
9623,Male,53,93,60
9624,Female,38,95,80
9625,Female,29,145,44
9626,Female,63,64,66
9627,Female,40,68,66
9628,Female,31,105,69
9629,Male,60,20,92
9630,Female,59,55,52
9631,Female,27,24,1
9632,Female,44,132,5
9633,Male,58,95,68
9634,Male,19,117,93
9635,Male,31,92,66
9636,Male,24,63,79
9637,Male,34,57,5
9638,Male,37,117,59
9639,Female,25,101,95
9640,Male,37,21,26
9641,Male,53,27,14
9642,Female,22,141,41
9643,Male,30,145,75
9644,Female,56,121,83
9645,Female,55,134,74
9646,Male,34,26,52
9647,Female,23,142,42
9648,Female,36,98,81
9649,Female,42,80,82
9650,Female,20,41,60
9651,Male,58,17,89
9652,Female,45,62,15
9653,Male,43,129,47
9654,Female,64,66,33
9655,Female,25,149,95
9656,Female,32,65,37
9657,Male,18,59,47
9658,Male,57,60,36
9659,Male,40,47,70
9660,Female,53,50,46
9661,Female,59,31,52
9662,Female,33,148,72
9663,Female,67,130,75
9664,Male,21,52,26
9665,Female,25,63,29
9666,Male,53,75,2
9667,Female,27,72,24
9668,Male,69,90,18
9669,Male,47,26,33
9670,Female,53,20,85
9671,Female,33,109,86
9672,Male,47,103,33
9673,Female,61,102,32
9674,Female,27,120,33
9675,Male,28,25,40
9676,Male,51,35,62
9677,Male,33,69,14
9678,Male,36,130,45
9679,Female,61,23,26
9680,Male,21,109,27
9681,Male,66,132,10
9682,Male,61,52,71
9683,Female,48,147,81
9684,Male,65,115,43
9685,Female,52,110,68
9686,Male,51,115,97
9687,Male,43,50,16
9688,Female,56,50,24
9689,Male,23,34,21
9690,Male,50,65,93
9691,Female,64,30,50
9692,Male,44,20,79
9693,Male,29,110,62
9694,Male,62,120,92
9695,Male,25,61,52
9696,Female,26,38,18
9697,Male,18,124,8
9698,Female,22,107,9
9699,Male,24,118,59
9700,Female,35,59,44
9701,Male,57,97,70
9702,Female,41,15,98
9703,Male,43,41,67
9704,Female,27,36,18
9705,Female,57,42,83
9706,Male,61,49,73
9707,Female,65,17,13
9708,Male,29,58,40
9709,Male,39,147,69
9710,Male,44,149,47
9711,Male,20,112,100
9712,Male,35,125,24
9713,Female,22,71,37
9714,Male,31,99,44
9715,Male,42,95,46
9716,Male,69,35,44
9717,Male,48,112,75
9718,Male,38,17,60
9719,Male,65,37,74
9720,Female,55,52,3
9721,Female,65,34,17
9722,Male,37,60,51
9723,Female,31,116,5
9724,Male,37,69,35
9725,Male,54,65,82
9726,Male,63,71,91
9727,Male,47,94,90
9728,Male,60,82,57
9729,Female,58,131,31
9730,Female,37,79,77
9731,Female,24,26,60
9732,Female,22,65,80
9733,Male,48,78,50
9734,Female,46,107,22
9735,Male,32,33,80
9736,Female,42,96,72
9737,Female,30,38,32
9738,Female,61,40,18
9739,Female,41,50,33
9740,Male,32,121,64
9741,Female,41,70,45
9742,Female,43,72,38
9743,Male,36,46,30
9744,Male,41,16,64
9745,Female,36,96,42
9746,Male,59,97,13
9747,Male,34,136,77
9748,Male,65,69,68
9749,Female,22,26,42
9750,Male,21,131,6
9751,Female,39,88,79
9752,Female,27,24,27
9753,Female,38,64,96
9754,Female,42,50,53
9755,Male,23,75,7
9756,Female,47,89,31
9757,Male,46,31,88
9758,Female,28,103,66
9759,Male,28,143,72
9760,Female,65,26,71
9761,Male,63,17,65
9762,Female,44,129,8
9763,Female,36,87,53
9764,Male,39,97,68
9765,Female,45,141,30
9766,Female,21,128,83
9767,Female,54,98,61
9768,Male,36,89,37
9769,Female,34,36,84
9770,Female,67,15,45
9771,Male,57,67,53
9772,Male,53,24,13
9773,Male,40,22,32
9774,Male,67,149,62
9775,Male,45,139,2
9776,Female,28,77,77
9777,Female,31,109,8
9778,Female,30,82,96
9779,Male,41,78,48
9780,Female,33,21,14
9781,Male,45,114,85
9782,Male,47,28,33
9783,Female,61,131,36
9784,Male,58,87,85
9785,Male,56,25,59
9786,Female,59,142,70
9787,Male,44,143,69
9788,Male,34,23,48
9789,Female,67,39,30
9790,Male,43,118,28
9791,Male,24,29,41
9792,Female,52,72,76
9793,Female,32,38,58
9794,Female,33,86,41
9795,Female,38,130,11
9796,Male,34,107,6
9797,Male,62,141,20
9798,Female,43,32,91
9799,Male,52,77,29
9800,Male,37,125,73
9801,Female,37,98,48
9802,Female,40,57,71
9803,Male,22,22,85
9804,Female,26,147,82
9805,Female,40,94,15
9806,Female,35,41,2
9807,Male,46,140,97
9808,Female,28,77,75
9809,Male,60,147,53
9810,Male,65,81,55
9811,Male,25,66,70
9812,Female,44,95,13
9813,Female,19,97,44
9814,Female,40,146,58
9815,Female,38,91,17
9816,Female,27,55,41
9817,Male,55,49,25
9818,Male,21,71,69
9819,Male,38,67,14
9820,Female,54,44,29
9821,Male,60,137,52
9822,Male,29,116,30
9823,Female,65,149,12
9824,Female,69,115,91
9825,Male,63,36,95
9826,Male,31,76,93
9827,Female,69,45,91
9828,Female,37,146,69
9829,Female,64,24,9
9830,Female,25,44,26
9831,Male,44,149,27
9832,Male,54,88,15
9833,Female,58,105,79
9834,Male,38,17,98
9835,Male,65,113,14
9836,Female,52,66,2
9837,Male,61,138,46
9838,Male,56,102,70
9839,Male,66,27,80
9840,Female,32,58,73
9841,Female,64,31,80
9842,Male,29,89,44
9843,Female,51,66,86
9844,Female,25,97,19
9845,Female,54,85,72
9846,Male,47,138,44
9847,Male,20,48,45
9848,Female,47,120,85
9849,Male,46,43,67
9850,Male,18,82,79
9851,Male,33,106,66
9852,Male,59,66,22
9853,Male,48,89,17
9854,Female,27,96,58
9855,Male,47,99,80
9856,Male,60,125,47
9857,Male,43,72,14
9858,Female,29,75,41
9859,Female,57,110,69
9860,Female,22,31,55
9861,Male,26,95,21
9862,Female,28,29,80
9863,Female,64,117,31
9864,Female,40,97,32
9865,Female,34,110,80
9866,Male,60,84,9
9867,Female,30,96,37
9868,Female,34,135,9
9869,Male,40,27,21
9870,Male,56,133,56
9871,Female,26,22,8
9872,Male,35,40,24
9873,Female,35,127,80
9874,Male,47,148,95
9875,Male,59,48,20
9876,Female,61,54,5
9877,Male,43,143,50
9878,Female,35,43,2
9879,Male,38,96,67
9880,Female,58,113,58
9881,Male,58,122,96
9882,Male,59,53,89
9883,Male,50,20,99
9884,Male,60,104,30
9885,Male,31,95,15
9886,Female,27,102,93
9887,Male,45,88,2
9888,Female,31,73,70
9889,Female,36,17,93
9890,Female,43,39,100
9891,Male,27,98,22
9892,Female,34,138,70
9893,Male,51,77,93
9894,Female,31,64,62
9895,Female,43,134,81
9896,Female,67,115,96
9897,Female,51,56,82
9898,Female,69,77,25
9899,Male,36,119,18
9900,Female,41,73,46
9901,Female,48,109,75
9902,Male,57,104,69
9903,Male,23,102,63
9904,Male,37,65,54
9905,Female,56,147,27
9906,Female,62,66,44
9907,Female,51,116,62
9908,Female,39,134,70
9909,Female,24,66,75
9910,Female,50,122,29
9911,Male,23,90,96
9912,Male,33,145,4
9913,Female,25,93,69
9914,Female,62,109,60
9915,Female,40,133,82
9916,Female,35,99,72
9917,Female,31,133,23
9918,Male,67,26,38
9919,Male,53,62,62
9920,Female,32,115,12
9921,Male,22,88,85
9922,Female,63,43,22
9923,Female,65,23,96
9924,Female,32,46,58
9925,Male,28,124,92
9926,Male,19,89,61
9927,Female,40,112,18
9928,Male,41,68,67
9929,Male,35,138,94
9930,Female,21,130,77
9931,Male,32,109,65
9932,Male,29,26,35
9933,Female,20,49,39
9934,Female,49,127,26
9935,Male,53,18,17
9936,Female,38,59,50
9937,Male,65,63,32
9938,Female,23,141,22
9939,Female,19,60,39
9940,Female,26,126,89
9941,Female,29,29,32
9942,Male,61,72,88
9943,Female,41,99,59
9944,Female,31,139,8
9945,Female,66,55,44
9946,Male,58,71,30
9947,Male,29,39,77
9948,Female,44,58,23
9949,Female,27,68,64
9950,Female,60,41,77
9951,Female,19,22,30
9952,Female,48,134,70
9953,Female,45,91,94
9954,Male,33,98,98
9955,Female,18,19,17
9956,Female,39,73,88
9957,Female,18,33,73
9958,Female,48,79,54
9959,Female,39,82,19
9960,Female,51,80,31
9961,Male,29,47,25
9962,Male,40,149,97
9963,Male,45,19,38
9964,Male,69,62,55
9965,Male,67,60,50
9966,Male,29,78,37
9967,Female,44,43,35
9968,Female,40,32,96
9969,Female,18,33,60
9970,Female,60,23,86
9971,Female,19,15,67
9972,Female,61,53,75
9973,Male,48,69,88
9974,Female,19,66,98
9975,Male,66,78,30
9976,Male,42,38,15
9977,Female,55,41,75
9978,Female,65,129,84
9979,Female,36,80,88
9980,Female,45,133,74
9981,Female,23,76,39
9982,Female,56,54,99
9983,Female,36,24,42
9984,Male,69,69,95
9985,Female,34,93,27
9986,Female,23,103,5
9987,Male,32,18,76
9988,Female,39,141,98
9989,Female,58,37,75
9990,Male,51,115,29
9991,Female,22,63,62
9992,Female,40,120,91
9993,Female,22,18,56
9994,Female,61,143,43
9995,Female,27,145,80
9996,Female,21,71,79
9997,Male,29,73,13
9998,Female,64,126,97
9999,Female,27,132,5
10000,Male,47,32,94
10001,Male,67,70,50
10002,Female,41,140,49
10003,Male,22,39,90
10004,Female,30,134,73
10005,Female,53,84,69
10006,Male,26,54,99
10007,Female,35,98,55
10008,Female,52,97,59
10009,Male,48,117,1
10010,Male,41,113,67
10011,Male,60,120,9
10012,Male,21,116,26
10013,Female,58,82,66
10014,Male,43,56,92
10015,Male,61,31,20
10016,Male,59,130,90
10017,Male,27,138,14
10018,Male,58,58,2
10019,Female,59,41,21
10020,Male,26,72,59
10021,Female,18,106,19
10022,Male,33,115,46
10023,Male,63,108,15
10024,Male,30,60,32
10025,Male,55,84,36
10026,Male,31,149,78
10027,Male,57,40,35
10028,Male,40,44,9
10029,Male,35,20,98
10030,Female,45,81,95
10031,Male,37,97,25
10032,Female,18,49,41
10033,Male,29,49,44
10034,Female,44,19,74
10035,Male,60,116,98
10036,Male,30,20,49
10037,Male,21,107,55
10038,Female,42,37,15
10039,Female,23,73,66
10040,Female,62,115,62
10041,Female,39,46,26
10042,Male,62,15,42
10043,Male,55,42,35
10044,Male,53,128,45
10045,Female,20,43,32
10046,Male,32,126,62
10047,Female,28,122,64
10048,Female,51,33,52
10049,Female,44,131,96
10050,Female,40,29,43
10051,Female,34,119,92
10052,Male,40,67,55
10053,Female,51,129,44
10054,Female,38,21,91
10055,Male,50,106,79
10056,Female,22,90,59
10057,Female,69,104,54
10058,Male,34,113,88
10059,Male,18,82,85
10060,Male,24,48,1
10061,Female,20,21,85
10062,Male,43,111,87
10063,Male,33,72,22
10064,Male,33,66,50
10065,Female,61,136,31
10066,Male,58,70,50
10067,Female,31,96,29
10068,Female,61,17,39
10069,Male,43,110,1
10070,Female,44,77,65
10071,Female,65,147,50
10072,Male,34,100,18
10073,Female,61,129,49
10074,Male,21,129,75
10075,Female,34,86,37
10076,Female,50,66,70
10077,Male,47,110,76
10078,Male,38,19,35
10079,Female,34,114,72
10080,Female,28,73,43
10081,Male,68,39,65
10082,Female,47,94,43
10083,Female,35,102,66
10084,Female,37,28,35
10085,Female,51,66,34
10086,Male,58,39,42
10087,Male,45,86,80
10088,Male,26,70,8
10089,Male,61,51,6
10090,Male,48,148,40
10091,Male,62,37,68
10092,Female,33,71,23
10093,Male,48,132,63
10094,Female,46,95,14
10095,Female,30,75,89
10096,Female,40,69,58
10097,Male,31,94,36
10098,Female,56,34,34
10099,Male,19,17,76
10100,Female,29,79,21
10101,Female,45,51,45
10102,Male,49,138,58
10103,Female,66,30,15
10104,Female,41,126,45
10105,Female,54,18,17
10106,Female,46,17,50
10107,Male,69,122,88
10108,Female,59,31,55
10109,Female,35,112,92
10110,Male,20,112,31
10111,Female,30,38,31
10112,Female,30,16,85
10113,Female,59,134,97
10114,Female,46,28,10
10115,Male,19,29,66
10116,Female,45,51,53
10117,Male,65,72,11
10118,Female,21,96,56
10119,Female,68,70,79
10120,Female,22,27,89
10121,Male,56,88,34
10122,Female,58,107,87
10123,Female,22,38,43
10124,Male,25,41,92
10125,Male,51,88,68
10126,Male,42,17,3
10127,Male,44,42,14
10128,Female,69,23,29
10129,Female,69,44,85
10130,Female,24,71,17
10131,Female,53,37,70
10132,Male,49,78,45
10133,Female,38,134,53
10134,Female,64,44,50
10135,Female,35,60,48
10136,Female,19,115,69
10137,Male,63,94,65
10138,Female,59,106,74
10139,Female,22,132,5
10140,Female,61,123,28
10141,Male,59,70,96
10142,Male,67,51,71
10143,Female,55,140,42
10144,Female,45,140,60
10145,Female,48,142,2
10146,Male,61,107,22
10147,Female,41,97,92
10148,Female,50,57,97
10149,Female,56,50,95
10150,Male,29,133,98
10151,Female,56,65,10
10152,Female,26,130,28
10153,Male,69,37,88
10154,Male,32,46,78
10155,Female,40,80,36
10156,Male,61,118,61
10157,Female,62,84,2
10158,Male,39,129,51
10159,Male,53,20,34
10160,Female,27,59,35
10161,Female,45,47,43
10162,Female,52,19,11
10163,Male,46,70,32
10164,Female,22,42,38
10165,Female,21,149,100
10166,Female,68,73,47
10167,Female,32,76,81
10168,Female,47,57,85
10169,Male,43,64,95
10170,Female,40,134,5
10171,Female,56,116,64
10172,Male,46,52,86
10173,Female,39,41,53
10174,Female,52,141,29
10175,Female,65,21,1
10176,Female,64,52,30
10177,Female,35,135,26
10178,Male,52,65,86
10179,Male,63,122,10
10180,Male,50,117,13
10181,Female,24,111,25
10182,Male,51,25,15
10183,Female,27,110,1
10184,Female,41,106,75
10185,Female,42,141,44
10186,Male,65,43,35
10187,Male,61,30,13
10188,Male,44,108,19
10189,Female,67,51,48
10190,Male,23,91,12
10191,Female,66,32,73
10192,Male,25,85,84
10193,Male,38,138,82
10194,Female,58,33,64
10195,Female,36,84,25
10196,Male,51,130,6
10197,Male,56,67,5
10198,Male,60,24,38
10199,Female,40,15,12
10200,Female,30,15,55
10201,Male,59,61,66
10202,Male,64,117,67
10203,Female,56,67,26
10204,Male,45,120,51
10205,Female,23,18,31
10206,Female,29,63,6
10207,Female,20,126,30
10208,Female,65,132,96
10209,Female,37,89,82
10210,Female,58,79,39
10211,Male,59,98,9
10212,Female,62,48,99
10213,Female,25,111,73
10214,Male,43,28,63
10215,Female,55,90,70
10216,Male,45,15,99
10217,Female,52,22,4
10218,Male,61,147,30
10219,Male,58,141,45
10220,Female,58,142,26
10221,Female,60,81,74
10222,Female,55,148,70
10223,Female,19,102,31
10224,Male,24,51,26
10225,Male,58,135,71
10226,Male,42,49,8
10227,Female,68,141,61
10228,Male,67,50,85
10229,Female,49,138,38
10230,Female,29,15,48
10231,Male,28,101,62
10232,Female,27,105,97
10233,Male,52,81,16
10234,Female,61,91,3
10235,Male,21,17,62
10236,Female,59,40,56
10237,Male,19,17,67
10238,Male,61,70,99
10239,Female,45,42,87
10240,Female,60,44,12
10241,Male,63,101,88
10242,Female,64,19,55
10243,Female,31,100,13
10244,Female,61,123,15
10245,Male,46,75,7
10246,Male,19,15,24
10247,Female,51,78,13
10248,Female,50,55,19
10249,Male,37,87,67
10250,Female,64,136,5
10251,Male,47,73,50
10252,Female,59,51,74
10253,Female,43,64,64
10254,Female,37,28,48
10255,Male,18,39,49
10256,Male,18,106,84
10257,Male,42,22,80
10258,Male,50,136,63
10259,Female,40,98,7
10260,Female,28,56,98
10261,Male,61,27,34
10262,Female,32,33,79
10263,Female,31,48,5
10264,Male,18,115,57
10265,Female,50,131,74
10266,Female,23,69,42
10267,Male,40,111,72
10268,Female,43,147,85
10269,Female,20,57,45
10270,Female,63,118,71
10271,Male,23,31,40
10272,Male,57,103,9
10273,Female,69,83,64
10274,Female,42,29,93
10275,Female,64,56,60
10276,Male,34,70,20
10277,Male,45,96,17
10278,Male,49,48,39
10279,Female,46,132,63
10280,Female,40,83,22
10281,Female,58,34,71
10282,Female,33,82,45
10283,Female,49,55,28
10284,Male,43,64,6
10285,Female,50,61,81
10286,Female,65,140,66
10287,Female,36,71,61
10288,Male,58,146,8
10289,Female,34,20,7
10290,Male,55,123,80
10291,Male,31,96,66
10292,Male,35,95,22
10293,Male,38,114,43
10294,Male,63,121,49
10295,Female,56,103,71
10296,Female,59,129,26
10297,Male,65,91,98
10298,Male,56,46,54
10299,Male,45,45,39
10300,Female,37,58,12
10301,Female,23,41,41
10302,Male,43,143,99
10303,Female,23,83,2
10304,Female,56,38,52
10305,Male,43,138,93
10306,Male,34,47,84
10307,Female,57,18,53
10308,Female,19,78,55
10309,Female,68,74,19
10310,Male,38,56,26
10311,Male,24,67,37
10312,Male,61,74,13
10313,Female,37,120,87
10314,Female,20,65,25
10315,Male,53,135,58
10316,Female,60,79,47
10317,Male,61,36,23
10318,Female,68,36,3
10319,Male,36,141,51
10320,Female,47,38,78
10321,Female,28,44,79
10322,Male,30,54,35
10323,Male,50,95,78
10324,Male,55,47,17
10325,Male,65,86,6
10326,Male,19,19,58
10327,Female,63,76,84
10328,Male,40,34,48
10329,Male,67,133,10
10330,Male,66,134,14
10331,Male,37,57,27
10332,Male,67,81,68
10333,Female,68,78,83
10334,Male,47,116,52
10335,Male,32,60,51
10336,Male,19,41,45
10337,Female,47,37,66
10338,Female,42,22,57
10339,Male,21,138,27
10340,Male,18,123,47
10341,Female,25,77,88
10342,Female,69,85,42
10343,Female,31,126,63
10344,Male,28,39,58
10345,Male,41,38,68
10346,Female,41,53,66
10347,Male,49,115,46
10348,Female,42,112,22
10349,Female,63,34,85
10350,Female,45,19,54
10351,Male,33,137,78
10352,Female,59,34,84
10353,Female,56,139,98
10354,Male,33,20,84
10355,Female,53,40,33
10356,Male,29,147,73
10357,Female,29,18,42
10358,Male,51,105,38
10359,Female,55,105,77
10360,Female,37,22,13
10361,Female,64,140,55
10362,Female,32,130,69
10363,Female,39,113,97
10364,Male,33,42,58
10365,Male,41,138,49
10366,Female,20,47,50
10367,Female,18,70,46
10368,Female,61,75,1
10369,Male,64,127,91
10370,Male,68,51,39
10371,Female,55,27,6
10372,Male,68,54,52
10373,Female,34,117,68
10374,Female,58,69,73
10375,Female,38,28,63
10376,Male,62,22,90
10377,Female,64,83,2
10378,Female,65,59,61
10379,Female,30,80,24
10380,Male,19,44,64
10381,Male,19,91,5
10382,Male,60,138,65
10383,Female,42,52,50
10384,Male,45,118,55
10385,Female,65,95,35
10386,Male,66,76,71
10387,Female,43,111,4
10388,Male,52,44,50
10389,Female,45,21,85
10390,Male,50,53,73
10391,Male,35,30,90
10392,Male,31,67,58
10393,Female,58,92,1
10394,Male,26,136,20
10395,Male,61,109,75
10396,Male,47,42,32
10397,Male,20,102,13
10398,Female,51,129,28
10399,Male,50,49,10
10400,Female,44,31,2
